Você é:;Campus;Curso;1. Salas de aula [Quantitativo de Mesas e cadeiras];1. Salas de aula [Quantitativo de salas];1. Salas de aula [Dimensão das salas];1. Salas de aula [Limpeza];1. Salas de aula [Iluminação];1. Salas de aula [Internet na sala de aula];1. Salas de aula [Acústica];1. Salas de aula [Ventilação];1. Salas de aula [Equipamentos de multimídia];2. Auditório(s) [Dimensão do auditório];2. Auditório(s) [Limpeza];2. Auditório(s) [Iluminação];2. Auditório(s) [Ventilação];2. Auditório(s) [Internet];2. Auditório(s) [Acústica];2. Auditório(s) [Acessibilidade];2. Auditório(s) [Conservação da mobília];2. Auditório(s) [Equipamentos de multmídia];2. Auditório(s) [Segurança contra incêndio];2. Auditório(s) [Sistema de som];3. Das condições da qualidade do acesso à internet [Acesso à internet];3. Das condições da qualidade do acesso à internet [Acesso WIFI];3. Das condições da qualidade do acesso à internet [Velocidade da Internet ];3. Das condições da qualidade do acesso à internet [Uso da internet para atividades acadêmicas];4. Biblioteca [Espaço para estudo individual];4. Biblioteca [Espaço para estudo em grupo];4. Biblioteca [Número de tomadas elétricas disponíveis ];4. Biblioteca [Quantidade do Acervo];4. Biblioteca [Acervo atualizado];4. Biblioteca [Biblioteca virtual ou acesso a obras disponíveis em acervos virtuais];4. Biblioteca [Espaço da biblioteca];4. Biblioteca [Limpeza];4. Biblioteca [Ventilação ];4. Biblioteca [Conservação do mobilário];4. Biblioteca [Segurança contra incêndio];4. Biblioteca [Segurança];4. Biblioteca [Acessibilidade];4. Biblioteca [Acesso à internet];4. Biblioteca [Acesso à internet via Wifi];4. Biblioteca [Informatização do acervo (empréstimo, devolução e renovação)  ];4. Biblioteca [Horário de atendimento];5. Laboratório(s) de informática [Mesas e cadeiras];5. Laboratório(s) de informática [Limpeza];5. Laboratório(s) de informática [Iluminação];5. Laboratório(s) de informática [Internet via cabo (computadores)];5. Laboratório(s) de informática [Internet WIFI];5. Laboratório(s) de informática [Acústica];5. Laboratório(s) de informática [Esquipamentos e programas disponíveis];5. Laboratório(s) de informática [Climatização com ar condicionado];6. Laboratórios, ambientes e cenários para práticas didáticas [Quantidade de laboratórios];6. Laboratórios, ambientes e cenários para práticas didáticas [Dimensões];6. Laboratórios, ambientes e cenários para práticas didáticas [Limpeza];6. Laboratórios, ambientes e cenários para práticas didáticas [Iluminação];6. Laboratórios, ambientes e cenários para práticas didáticas [Segurança contra incêndio];6. Laboratórios, ambientes e cenários para práticas didáticas [Acessibilidade];6. Laboratórios, ambientes e cenários para práticas didáticas [Acústica];6. Laboratórios, ambientes e cenários para práticas didáticas [Equipamentos especializados];6. Laboratórios, ambientes e cenários para práticas didáticas [Materiais disponíveis (ex: material de uso didático)];6. Laboratórios, ambientes e cenários para práticas didáticas [Ventilação (ventilador ou ar condicionado)];7. Espaços de convivência  [Mesas e cadeiras];7. Espaços de convivência  [Dimensão];7. Espaços de convivência  [Limpeza];7. Espaços de convivência  [Iluminação];7. Espaços de convivência  [Internet via cabo (computadores)];7. Espaços de convivência  [Internet WIFI];7. Espaços de convivência  [Materiais disponíveis (ex: jogos, livros, TV, etc.)];7. Espaços de convivência  [Ventilação (ventilador ou ar condicionado)];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Equipamentos Disponíveis];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Acesso à internet para impressões ];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Pastas digitalizadas de materiais];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Atendimento];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Preços praticados];9. Refeitório [Espaço do Refeitório];9. Refeitório [Quantitativo de cadeiras e mesas];9. Refeitório [Limpeza];9. Refeitório [Iluminação];9. Refeitório [Conservação do imobiliário];9. Refeitório [Horário de atendimento];9. Refeitório [Qualidade da alimentação];9. Refeitório [Qualidade do atendimento];9. Refeitório [Tempo de espera em fila];9. Refeitório [Segurança contra incêndio];9. Refeitório [Materiais disponíveis (ex: talheres, guardanapo, copos e pratos)];9. Refeitório [Ventilação (ventilador ou ar condicionado)];10. Bebedouros [Temperatura da água];10. Bebedouros [Localização];10. Bebedouros [Quantidade];10. Bebedouros [Conservação];10. Bebedouros [Tempo de espera em fila];11. Lanchonete [Mesas e cadeiras];11. Lanchonete [Limpeza];11. Lanchonete [Iluminação];11. Lanchonete [Internet WIFI];11. Lanchonete [Qualidade da alimentação];11. Lanchonete [Qualidade do atendimento];11. Lanchonete [Preços praticados];12. Instalações sanitárias  [Quantitativo];12. Instalações sanitárias  [Dimensão];12. Instalações sanitárias  [Vasos e mictórios];12. Instalações sanitárias  [Limpeza];12. Instalações sanitárias  [Iluminação];12. Instalações sanitárias  [Ventilação];12. Instalações sanitárias  [Acessibilidade];12. Instalações sanitárias  [Materiais disponíveis (ex: papel higiênico, sabonete, papel toalha, álcool gel, etc.)];13 - Das condições das instalações de acessibilidade [Rampas com corrimão que facilitem a circulação de cadeiras de rodas];13 - Das condições das instalações de acessibilidade [Adaptação de portas e banheiros com espaço suficiente para permitir o acesso de cadeiras de rodas];13 - Das condições das instalações de acessibilidade [Eliminação de barreiras arquitetônicas para circulação, permitindo acesso aos espaços de uso coletivo];13 - Das condições das instalações de acessibilidade [Colocação de barras de apoio nos banheiros aos usuários de cadeiras de rodas];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Horário de Atendimento];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Recepção];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Consultórios];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Sala de procedimentos];15 - Das condições de segurança [Quantitativo de Vigilantes];15 - Das condições de segurança [Guaritas];15 - Das condições de segurança [Sistema interno de segurança];15 - Das condições de segurança [Sistema de controle de acesso de pessoas];16 - Em linhas gerais, como você avalia os estacionamentos:;17 - Em linhas gerais, como você avalia a infraestrutura de esporte e lazer:;18 - Em linhas gerais, como você avalia as vias de acesso a outros espaços:
Discente;Barbacena;Técnico;Ótimo;Ótimo;Bom;Bom;Bom;Satisfatório;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Satisfatório;Ótimo;Ótimo;Ótimo;Bom;Bom;Satisfatório;Bom;Bom;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Ótimo;Bom;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Satisfatório;Ótimo;Bom;Satisfatório;Bom;Bom;Ótimo;Não conheço;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Bom;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Bom;Satisfatório;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo
Discente;Barbacena;Técnico;Ótimo;Ótimo;Satisfatório;Ótimo;Bom;Bom;Não conheço;Inexistente;Bom;Ótimo;Ótimo;Ótimo;Satisfatório;Inexistente;Não conheço;Bom;Ótimo;Ótimo;Não conheço;Bom;Bom;Satisfatório;Ruim;Satisfatório;Bom;Bom;Péssimo;Ótimo;Ótimo;Satisfatório;Bom;Ótimo;Não conheço;Ótimo;Não conheço;Inexistente;Ótimo;Ótimo;Bom;Ótimo;Ruim;Ótimo;Ótimo;Ótimo;Bom;Inexistente;Não conheço;Ótimo;Inexistente;Ótimo;Satisfatório;Ótimo;Ótimo;Não conheço;Ótimo;Não conheço;Ótimo;Ruim;Inexistente;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Satisfatório;Inexistente;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ótimo;Ótimo;Bom;Ótimo;Péssimo;Ótimo;Bom;Ótimo;Bom;Não conheço;Ótimo;Não conheço;Ruim;Ruim;Péssimo;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Ruim;Ruim;Ruim;Bom;Ótimo;Ótimo;Não conheço;Bom;Péssimo;Bom;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ótimo;Bom
Discente;Barbacena;Técnico;Satisfatório;Ruim;Bom;Inexistente;Bom;Ruim;Bom;Péssimo;Ruim;Satisfatório;Bom;Bom;Péssimo;Ruim;Satisfatório;Bom;Bom;Bom;Ruim;Bom;Ruim;Ruim;Péssimo;Ruim;Satisfatório;Bom;Satisfatório;Bom;Bom;Ótimo;Bom;Ótimo;Satisfatório;Bom;Satisfatório;Satisfatório;Bom;Ótimo;Ótimo;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Satisfatório;Ruim;Bom;Bom;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Satisfatório;Bom;Inexistente;Bom;Bom;Bom;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Bom;Bom;Bom;Bom;Satisfatório;Bom;Satisfatório;Ruim;Bom;Péssimo;Bom;Bom;Ruim;Bom;Satisfatório;Satisfatório;Bom;Bom;Ruim;Ótimo;Ótimo;Satisfatório;Ruim;Ruim;Ruim;Ruim;Satisfatório;Péssimo;Bom;Péssimo;Péssimo;Péssimo;Ruim;Ruim;Ruim;Bom;Não conheço;Não conheço;Ruim;Inexistente;Ruim;Satisfatório;Bom;Bom;Bom
Discente;Barbacena;Licenciatura em Química;Ótimo;Bom;Ótimo;Satisfatório;Bom;Inexistente;Bom;Satisfatório;Satisfatório;Ótimo;Ótimo;Ótimo;Bom;Inexistente;Bom;Ruim;Bom;Bom;Ruim;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Bom;Ruim;Satisfatório;Ruim;Bom;Bom;Ótimo;Satisfatório;Bom;Ruim;Bom;Ótimo;Satisfatório;Inexistente;Satisfatório;Satisfatório;Ótimo;Bom;Bom;Bom;Inexistente;Bom;Satisfatório;Não conheço;Satisfatório;Ruim;Bom;Satisfatório;Ruim;Ruim;Bom;Bom;Bom;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Não conheço;Inexistente;Não conheço;Não conheço;Não conheço;Inexistente;Inexistente;Inexistente;Inexistente;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Bom;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Não conheço;Não conheço;Ruim;Bom;Bom;Satisfatório;Bom;Bom;Satisfatório;Péssimo;Péssimo;Satisfatório;Satisfatório;Satisfatório;Não conheço;Não conheço;Satisfatório;Não conheço;Não conheço;Satisfatório;Satisfatório;Péssimo;Satisfatório;Bom;Bom;Bom
Discente;Barbacena;Técnico;Ótimo;Satisfatório;Ruim;Bom;Ótimo;Inexistente;Bom;Péssimo;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Ótimo;Ruim;Bom;Bom;Não conheço;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Bom;Bom;Bom;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Ruim;Péssimo;Bom;Péssimo;Não conheço;Satisfatório;Ótimo;Ótimo;Ruim;Ruim;Ótimo;Inexistente;Bom;Bom;Bom;Inexistente;Bom;Satisfatório;Satisfatório;Ótimo;Ótimo;Satisfatório;Ruim;Ótimo;Bom;Ótimo;Péssimo;Ruim;Ruim;Ruim;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Péssimo;Péssimo;Bom;Ótimo;Ótimo
Discente;Barbacena;Técnico;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Péssimo;Bom;Ótimo;Satisfatório;Satisfatório;Ótimo;Ótimo;Ótimo;Inexistente;Ótimo;Satisfatório;Satisfatório;Bom;Bom;Ótimo;Ótimo;Ruim;Bom;Bom;Ótimo;Ótimo;Satisfatório;Bom;Bom;Inexistente;Ótimo;Ótimo;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Inexistente;Bom;Ótimo;Satisfatório;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Satisfatório;Ótimo;Ótimo;Ótimo;Não conheço;Ruim;Ruim;Ótimo;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Bom;Ótimo;Ótimo;Satisfatório;Ótimo;Ótimo;Bom;Ótimo;Bom;Bom;Ótimo;Inexistente;Satisfatório;Ótimo;Ótimo;Inexistente;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Ótimo;Bom;Ótimo;Satisfatório;Bom;Péssimo;Satisfatório;Bom;Ótimo;Ótimo;Satisfatório;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Bom;Ótimo;Ótimo
Discente;Barbacena;Bacharelado em Nutrição;Bom;Bom;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Satisfatório;Bom;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Ótimo;Satisfatório;Bom;Ruim;Bom;Bom;Ótimo;Ótimo;Bom;Bom;Ótimo;Bom;Bom;Bom;Ótimo;Ruim;Ótimo;Ótimo;Ótimo;Satisfatório;Satisfatório;Bom;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Ruim;Satisfatório;Bom;Satisfatório
Discente;Barbacena;Licenciatura em Ciências Biológicas;Bom;Bom;Bom;Bom;Satisfatório;Inexistente;Satisfatório;Satisfatório;Inexistente;Bom;Bom;Bom;Bom;Inexistente;Ruim;Péssimo;Ruim;Satisfatório;Satisfatório;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Ruim;Péssimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Ruim;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ótimo;Ótimo;Bom;Bom;Ruim;Bom;Satisfatório;Satisfatório;Satisfatório;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Péssimo;Péssimo;Satisfatório;Bom;Bom;Não conheço;Ruim;Satisfatório;Satisfatório;Ruim;Inexistente;Péssimo;Péssimo;Péssimo;Péssimo;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Bom;Bom;Bom
Discente;Barbacena;Licenciatura em Ciências Biológicas;Bom;Bom;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Satisfatório;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Bom;Bom;Bom;Satisfatório;Bom;Bom;Bom;Ruim;Ruim;Ruim;Ruim;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Não conheço;Não conheço;Bom;Satisfatório;Satisfatório
Discente;Barbacena;Licenciatura em Ciências Biológicas;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Péssimo;Péssimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Péssimo;Inexistente;Ruim;Inexistente;Satisfatório;Satisfatório;Não conheço;Ruim;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Não conheço;Satisfatório;Satisfatório;Ruim;Inexistente;Satisfatório;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Não conheço;Satisfatório;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Ruim;Ruim;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Inexistente;Péssimo;Satisfatório;Ruim;Ruim;Ruim;Péssimo;Péssimo;Satisfatório;Péssimo;Péssimo;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório
Discente;Barbacena;Licenciatura em Ciências Biológicas;Bom;Satisfatório;Bom;Bom;Bom;Inexistente;Satisfatório;Satisfatório;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Não conheço;Bom;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Bom;Bom;Bom;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Não conheço;Bom;Bom;Bom;Bom;Bom;Não conheço;Não conheço;Bom;Bom;Bom;Satisfatório;Satisfatório;Bom;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Bom;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Bom;Não conheço;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Inexistente;Bom;Ruim;Ruim;Inexistente;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Ruim;Ruim;Bom;Satisfatório;Satisfatório
Discente;Barbacena;Licenciatura em Educação Física;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Satisfatório;Satisfatório;Satisfatório;Ruim;Ótimo;Ótimo;Bom;Bom;Satisfatório;Bom;Satisfatório;Satisfatório;Satisfatório;Ótimo;Satisfatório;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Satisfatório;Satisfatório;Ótimo;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Ótimo;Ótimo;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Ótimo;Satisfatório;Não conheço;Ruim;Não conheço;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Ótimo;Ótimo;Bom;Bom;Bom;Ótimo;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Ruim;Satisfatório;Bom;Satisfatório;Satisfatório;Ruim;Ruim;Bom;Bom;Bom;Ótimo;Ruim;Ruim;Bom;Péssimo;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Satisfatório;Ruim;Bom;Ruim;Satisfatório
Discente;Barbacena;Licenciatura em Ciências Biológicas;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Inexistente;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Péssimo;Péssimo;Péssimo;Péssimo;Ruim;Satisfatório;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Inexistente;Ruim;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Ruim;Inexistente;Ruim;Ruim;Satisfatório;Ruim;Inexistente;Péssimo;Não conheço;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Péssimo;Satisfatório;Satisfatório;Satisfatório;Ruim;Bom;Ruim;Bom;Satisfatório;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Satisfatório
Discente;Barbacena;Técnico;Satisfatório;Ruim;Satisfatório;Ruim;Satisfatório;Péssimo;Ruim;Ruim;Satisfatório;Bom;Bom;Satisfatório;Ruim;Péssimo;Ruim;Péssimo;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Ruim;Péssimo;Ruim;Satisfatório;Satisfatório;Ruim;Bom;Ruim;Ruim;Satisfatório;Bom;Satisfatório;Péssimo;Péssimo;Péssimo;Bom;Satisfatório;Bom;Satisfatório;Satisfatório;Ruim;Bom;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Bom;Satisfatório;Ruim;Ruim;Ruim;Péssimo;Satisfatório;Bom;Ruim;Satisfatório;Inexistente;Péssimo;Inexistente;Inexistente;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ruim;Satisfatório;Ruim;Satisfatório;Péssimo;Satisfatório;Péssimo;Ruim;Péssimo;Ruim;Péssimo;Péssimo;Ruim;Satisfatório;Ruim;Ruim;Bom;Péssimo;Satisfatório;Ruim;Inexistente;Satisfatório;Bom;Péssimo;Péssimo;Ruim;Péssimo;Ruim;Ruim;Ruim;Péssimo;Péssimo;Inexistente;Péssimo;Péssimo;Inexistente;Ruim;Satisfatório;Satisfatório;Satisfatório;Ótimo;Ruim;Satisfatório;Péssimo;Ruim;Ruim;Péssimo
Discente;Barbacena;Licenciatura em Educação Física;Bom;Bom;Bom;Ótimo;Bom;Ruim;Bom;Bom;Bom;Ótimo;Ótimo;Bom;Bom;Ruim;Bom;Péssimo;Bom;Bom;Bom;Bom;Inexistente;Inexistente;Inexistente;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Inexistente;Inexistente;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Bom;Bom;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Inexistente;Inexistente;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Inexistente;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Satisfatório;Péssimo;Péssimo;Péssimo;Péssimo;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim
